type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39280932350782,-71.55142704636813,8185900.1946729,227482.278199063,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39305142367464,-71.55136525723086,8185873.47447008,227489.218657237,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39323802710954,-71.55136240507588,8185852.81917741,227489.783273284,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39358403463803,-71.55128393095468,8185814.61767047,227498.651498515,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39385341728913,-71.55123248295023,8185784.86308764,227504.524763475,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39417547061198,-71.55123111809384,8185749.20995123,227505.119018505,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39467889708543,-71.55123206232952,8185693.47363624,227505.719045891,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39509336078697,-71.55124184990433,8185647.57462598,227505.2501499,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.3953334607963,-71.55125171025253,8185620.97956472,227504.530707015,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39556049716314,-71.5511675939965,8185595.95710887,227513.836190023,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39598536076191,-71.55101390418638,8185549.12643148,227530.852287178,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39619114342976,-71.55097190997782,8185526.40038673,227535.62663829,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39644226526866,-71.55097498697049,8185498.59420346,227535.647455695,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.3965943929296,-71.55095784859738,8185481.77497283,227537.690809614,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39689209754586,-71.55085466485099,8185448.95436073,227549.132307651,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39721342501763,-71.55083474074161,8185413.40652868,227551.708940409,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39749526656509,-71.55075812581536,8185382.30643014,227560.288978903,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39770448839503,-71.55071464050101,8185359.20163516,227565.227429802,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39804948911819,-71.55074774752363,8185320.96163159,227562.169744984,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39861108566707,-71.55080958109907,8185258.70338814,227556.34376959,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39939683306746,-71.55091837027503,8185171.56596147,227545.812036235,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.39989897935015,-71.55112439560286,8185115.69567798,227524.494260996,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.4000155941001,-71.55118149380482,8185102.70833087,227518.55483236,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40063342591794,-71.55143012803681,8185033.9729933,227492.844944129,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40080597696046,-71.55150706818245,8185014.76616199,227484.863067057,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40099103383264,-71.55152681273967,8184994.25169493,227483.010847933,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40138258195779,-71.55174613781801,8184950.60789361,227460.118115163,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40161192524031,-71.55188482421816,8184925.03044635,227445.616925956,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40201885918343,-71.55203764368892,8184879.7726443,227429.852900529,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40231653943982,-71.55215173631436,8184846.66255282,227418.075235658,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.4025148196708,-71.5522563350758,8184824.56994887,227407.173649925,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40280099152149,-71.55242192492894,8184792.66467175,227389.87680823,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40295403597838,-71.5525322887036,8184775.57241178,227378.296164592,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40336356338271,-71.55241311026084,8184730.393326,227391.602835038,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40375891384593,-71.55240488004404,8184686.63453339,227393.033360628,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40416176680708,-71.5522758125598,8184642.20768899,227407.387451951,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40465665716623,-71.55212484983798,8184587.62069359,227424.209565431,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40507605722335,-71.55199797239916,8184541.35894323,227438.352584532,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40558289358199,-71.55184460862313,8184485.45261177,227455.447812644,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40600154767299,-71.55172618614021,8184439.26207067,227468.686175351,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40629370769862,-71.55165287887561,8184407.01519456,227476.927107129,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40665526383672,-71.55184789304761,8184366.7244357,227456.591324259,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40718655531003,-71.55205533961559,8184307.62525573,227435.163658903,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40758554340534,-71.55225142915809,8184263.18883142,227414.765335699,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40783596433661,-71.55239411598963,8184235.27234103,227399.866685462,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40817438904362,-71.55248072063516,8184197.68826391,227391.083790245,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40840996970103,-71.55255621170025,8184171.50516356,227383.345159413,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40866383323923,-71.55268698950636,8184143.22352508,227369.724041214,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40890351224785,-71.55280613298291,8184116.52792317,227357.326440581,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.4092839730888,-71.55290155281374,8184074.27805299,227347.660320252,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40949079398393,-71.55293357839786,8184051.33746616,227344.526453201,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.4098001215544,-71.55301597125738,8184016.9803973,227336.153274774,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.40999343065867,-71.55303394311495,8183995.55463513,227334.50238151,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41014256080474,-71.55308575662515,8183978.97444264,227329.173551728,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41029339136695,-71.5531441237467,8183962.19716924,227323.146783073,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41041527807307,-71.55315491872099,8183948.68835689,227322.163225161,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41054410395103,-71.55314471267808,8183934.43956838,227323.433519213,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41061864180406,-71.55315998976958,8183926.16679229,227321.904967256,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41073168987617,-71.55320737333236,8183913.58726244,227316.999230947,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41096985772047,-71.55336319676782,8183887.00951677,227300.680145965,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41136738072337,-71.55344747907458,8183842.88559687,227292.228264308,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41164282983482,-71.55361078829971,8183812.17026616,227275.161356142,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41194394316145,-71.55383794127948,8183778.5276098,227251.308002908,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41226527798669,-71.55399143785995,8183742.74535727,227235.353810963,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41252029369196,-71.55408111011052,8183714.39135224,227226.127346739,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41283034600006,-71.55416352164724,8183679.95391927,227217.753586017,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41319783935544,-71.55425930347215,8183639.13906876,227208.031289601,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41369976337933,-71.55429323183651,8183583.52446772,227205.106223936,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.4139973651825,-71.5543477985443,8183550.50293761,227199.690655964,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41442495448837,-71.55434280666418,8183503.17048635,227200.820854683,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41468942514096,-71.55443989100604,8183473.75967975,227190.815745184,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41487363174632,-71.55460785618392,8183453.13954635,227173.124460339,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41510571079471,-71.55472579297921,8183427.28675464,227160.845958495,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41538478828071,-71.55485623662371,8183396.21381568,227147.296650334,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41575517925844,-71.55503344748038,8183354.96835499,227128.87745254,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41602420125032,-71.55521968656781,8183324.93344921,227109.352062071,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41628954623338,-71.55528121311704,8183295.47369005,227103.148017849,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41648308472446,-71.55543171014047,8183273.84384211,227087.336606303,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41681010887361,-71.55553914080609,8183237.49357741,227076.313584464,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41703801753611,-71.55566033723376,8183212.0980088,227063.681217617,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41732889770094,-71.55576860576194,8183179.74816004,227052.518268814,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.4175674931992,-71.55590364518626,8183153.15074456,227038.421686718,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41790390673131,-71.55600106285225,8183115.77441345,227028.481906998,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41806941724944,-71.55614460673635,8183097.25688436,227013.37455463,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41837834378814,-71.55627784028223,8183062.8753743,226999.569314482,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41858340269353,-71.55640754611505,8183039.9979959,226985.995962128,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41880469165206,-71.55647615069832,8183015.40614247,226978.974342985,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41918335335911,-71.55661977519462,8182973.29005921,226964.156339585,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41955929569167,-71.55670023465369,8182931.56021696,226956.084132886,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.41990214354276,-71.55673221168414,8182893.55971468,226953.146323085,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.4201601810809,-71.55674696422039,8182864.97196222,226951.930537824,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.42046753775709,-71.55667892292902,8182831.03566029,226959.630614718,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.42073408703905,-71.55656715283095,8182801.67620621,226971.946281111,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.42094422532234,-71.55641658473063,8182778.61445013,226988.328838317,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.42116847671228,-71.55623016718972,8182754.03854311,227008.561757488,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.42135836327206,-71.55608543699047,8182733.211005,227024.292142562,False, , ,0, , , , , , 
TRACK,TOR7A_CERROCOLORADO_SACHACA,-16.42153516339477,-71.55590645817399,8182713.87846768,227043.663826669,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.29617374771564,-71.55003233720169,8196600.67878178,227497.243892483,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.29688493427715,-71.54947439187441,8196522.68845421,227557.884473484,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.29710627756039,-71.54884124813647,8196499.0292064,227625.887515125,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.29754100507408,-71.54871892392768,8196451.06373108,227639.567832223,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.29797394903614,-71.54881925438391,8196402.99832388,227629.439119108,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.29847228792919,-71.54855967380112,8196348.17373631,227657.882967877,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.29884116276566,-71.54842589232027,8196307.51413626,227672.697126452,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.2992946864589,-71.5486343232886,8196257.02596214,227651.03875966,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.29988355251522,-71.54870766343244,8196191.73439651,227644.011659228,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30059207153704,-71.54864365350001,8196113.37946586,227651.835591178,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30129919557112,-71.54844557432938,8196035.35806297,227673.992194644,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30188821163104,-71.54850099388747,8195970.07382395,227668.88147318,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30261041855648,-71.54864803955316,8195889.92155231,227654.15850708,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30364428154271,-71.54905294709916,8195774.92111829,227612.296740322,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30431142110576,-71.54940952674404,8195700.58525408,227575.095104296,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30428580763265,-71.54979488174192,8195702.90587799,227533.85831078,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30437048220671,-71.54999765610148,8195693.26045485,227512.295304857,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30488081016686,-71.55001656220644,8195636.73649243,227510.980321479,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30560948760536,-71.5505994436022,8195555.28487075,227449.668960518,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30593130961369,-71.5516070528631,8195518.30809915,227342.383901846,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30648702903065,-71.55241739069761,8195455.69978944,227256.514919427,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30671812253112,-71.55264379670328,8195429.81225887,227232.628546907,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30744760939467,-71.55269672268456,8195348.9793753,227227.980869951,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.3075143892653,-71.55332311675505,8195340.74763056,227161.101634353,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30755235884485,-71.55361124817139,8195336.15822336,227130.348298746,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30770167118153,-71.5537891089182,8195319.38957741,227111.539094251,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30794705691128,-71.55369047021497,8195292.35479349,227122.425411715,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30821681582263,-71.55383925395159,8195262.29032677,227106.892070165,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30855927311617,-71.55427115040636,8195223.79817637,227061.190340554,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30891339054544,-71.55444083943587,8195184.36623506,227043.539041554,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30935655133107,-71.5552503665789,8195134.21897393,226957.602709641,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.30980470471778,-71.55623229189199,8195083.2874918,226853.241656171,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.31077168688458,-71.55686948773665,8194975.37758837,226786.458216151,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.31146973498793,-71.55711809735823,8194897.76252917,226760.847488319,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.31197164596915,-71.55735618983816,8194841.87607987,226736.089010769,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.31276971952237,-71.55732810952807,8194753.55810185,226740.19961301,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.31386677692138,-71.55759335789372,8194631.74580183,226713.364802729,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.31535718685377,-71.55802497375454,8194466.16164972,226669.290164712,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.3176591542395,-71.56003986992908,8194208.60297249,226457.073818366,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.31946531818445,-71.56179427567191,8194006.28274873,226272.021659405,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.32011416374369,-71.5637264220512,8193931.84998681,226066.358626358,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.32036408284657,-71.56485387784969,8193902.6640536,225946.170262822,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.32125205662945,-71.56604252762493,8193802.75479818,225820.329518975,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.32154221594665,-71.56700421196047,8193769.33557964,225717.920726749,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.3214223886679,-71.56864908429543,8193780.38555784,225541.900519823,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.32156995765206,-71.56931362237184,8193763.15207035,225471.060826099,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.32258175133273,-71.56982429953658,8193650.445651,225417.877334261,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.32352072218464,-71.57004482578692,8193546.19274556,225395.61245609,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.32458565357336,-71.57046844871212,8193427.7204337,225351.811109064,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.32592049046204,-71.57189825114231,8193278.00813726,225200.819203196,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.32717193766098,-71.57302700441127,8193137.93335994,225081.89702719,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.32808771281097,-71.57357214420392,8193035.8093005,225024.898867014,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.32911703688513,-71.57490366157498,8192920.0509248,224883.991614975,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.331180052262,-71.5771372433432,8192688.6283473,224648.098363527,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.33220981625621,-71.57802480702219,8192573.41914628,224554.656644968,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.33315543690501,-71.57882077182099,8192467.64917479,224470.89026501,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.33426413850279,-71.57977046309342,8192343.61533549,224370.919583019,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.33473854387119,-71.58009547753356,8192290.65218163,224336.839980602,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.33577811206274,-71.58076169547959,8192174.6556564,224267.07804069,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.33755294521086,-71.58175880623935,8191976.80666099,224162.97616433,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.33840797056251,-71.5827202079937,8191880.8401945,224061.401491752,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.33881066896399,-71.58408431526023,8191834.40519308,223916.142157463,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.3391405966353,-71.5856004675727,8191795.8193428,223754.527120585,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.33895156164931,-71.58740581352907,8191814.29541358,223561.266829638,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.33922791306334,-71.58743246990755,8191783.66333069,223558.806184392,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.33981778685783,-71.58748046051747,8191718.29106071,223554.5062028,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.34010296423179,-71.5874839161023,8191686.71335119,223554.538214622,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.34101867249078,-71.58879814071146,8191583.54522196,223415.33580462,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.34221194012475,-71.58969278910226,8191450.21720792,223321.378531388,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.3425558464977,-71.5901947913822,8191411.45899608,223268.199107033,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.34307700225061,-71.59004471329816,8191353.96407067,223284.976877834,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.34374609671655,-71.59043655508668,8191279.35282366,223244.032227326,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.34418971131464,-71.59109463952402,8191229.34277296,223174.308913612,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.34446290627618,-71.59159291906496,8191198.41788329,223121.428538483,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.34543402838318,-71.5922268148464,8191090.03783901,223055.035592725,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.34650056723303,-71.59282232615722,8190971.14580658,222992.881232469,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.34829420783848,-71.59396598507905,8190771.00592537,222873.15859665,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.34959593577161,-71.59448816232654,8190626.1742819,222819.177658549,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.35025756754845,-71.59511920926545,8190552.06165449,222752.655638747,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.35137174900106,-71.59575211886548,8190427.84248833,222686.574453349,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.35234111500339,-71.59594441305038,8190320.25742292,222667.389002036,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.35341288174122,-71.59687270320933,8190200.33051911,222569.67468981,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.35423253462252,-71.5967974638493,8190109.68584618,222578.876233979,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.35456518952157,-71.59710773570458,8190072.4325697,222546.18042492,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.35540009308037,-71.59832568056396,8189978.33337621,222417.170761194,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.35617792522115,-71.59872841395017,8189891.66585577,222375.221872174,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.35641461284224,-71.59971353814606,8189864.11487281,222270.253934397,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.35725641528344,-71.6015185789127,8189768.4469062,222078.500107103,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.35821575484992,-71.60396774211786,8189658.88206432,221818.062658846,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.3589841758131,-71.60495571845831,8189572.45332334,221713.545677775,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.35998006168947,-71.60637186937511,8189460.25334181,221563.584117844,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.3598594552157,-71.608000184511,8189471.37388511,221389.359549728,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.35983793637405,-71.61028303364054,8189470.62420903,221145.311035589,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.36020138261285,-71.61122331945698,8189429.0941657,221045.318959941,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.36082831446355,-71.61162892700783,8189359.12604711,221002.854662335,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.36165444588382,-71.61168875682675,8189267.57826133,220997.634635197,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.36194154862741,-71.61241479908163,8189234.79413384,220920.435775637,False, , ,0, , , , , , 
TRACK,TOR7B_CERROCOLORADO,-16.36375785859404,-71.61419452861389,8189031.25393821,220732.785373834,False, , ,0, , , , , , 
